file_name,width,height,avg_intensity,std_intensity,aspect_ratio
tile_34.3_35.1_-56.0_-55.0.png,528,489,104.83029683336432,70.94288326267652,1.0797546012269938
tile_34.3_35.1_-53.0_-52.0.png,528,489,112.5515159261325,70.20614086640816,1.0797546012269938
tile_30.9_31.7_-57.0_-56.0.png,528,488,117.73588083705911,70.00421714913607,1.0819672131147542
tile_36.7_37.5_-60.0_-59.0.png,528,488,117.82433324018878,70.33873872333614,1.0819672131147542
tile_30.0_30.9_-58.0_-57.0.png,528,488,114.16448165052161,72.47141820656503,1.0819672131147542
tile_31.7_32.6_-56.0_-55.0.png,528,489,123.22261340397843,68.13022483093538,1.0797546012269938
tile_35.9_36.7_-54.0_-53.0.png,528,489,102.07425094503316,70.77959170835229,1.0797546012269938
tile_30.0_30.9_-60.0_-59.0.png,528,488,113.1950951626925,72.04917867277675,1.0819672131147542
tile_32.6_33.4_-56.0_-55.0.png,528,488,120.42425794833582,68.93143211552187,1.0819672131147542
tile_32.6_33.4_-54.0_-53.0.png,528,488,93.72636844883259,71.06808627241719,1.0819672131147542
tile_36.7_37.5_-53.0_-52.0.png,528,488,101.15847770740189,70.8852476446887,1.0819672131147542
tile_34.3_35.1_-60.0_-59.0.png,528,489,132.96182685753237,64.771484223986,1.0797546012269938
tile_35.1_35.9_-53.0_-52.0.png,528,488,130.2698087431694,69.43248645616136,1.0819672131147542
tile_30.0_30.9_-57.0_-56.0.png,528,488,114.21033594138102,71.66958423337067,1.0819672131147542
tile_37.5_38.3_-54.0_-53.0.png,528,489,101.51225057321683,70.22527030980953,1.0797546012269938
tile_30.9_31.7_-54.0_-53.0.png,528,488,131.58821954172876,64.9482257751035,1.0819672131147542
tile_35.1_35.9_-57.0_-56.0.png,528,488,127.95664508817686,65.49617849316327,1.0819672131147542
tile_31.7_32.6_-60.0_-59.0.png,528,489,105.52068615603892,70.78197610853694,1.0797546012269938
tile_31.7_32.6_-58.0_-57.0.png,528,489,106.51278505918077,70.83441689066898,1.0797546012269938
tile_37.5_38.3_-51.0_-50.0.png,528,489,93.32482028877735,69.8405320401456,1.0797546012269938
tile_32.6_33.4_-55.0_-54.0.png,528,488,103.72840598609041,71.914377371081,1.0819672131147542
tile_34.3_35.1_-57.0_-56.0.png,528,489,110.06711284625395,72.54592360423305,1.0797546012269938
tile_33.4_34.3_-54.0_-53.0.png,528,488,124.462932346001,68.40564036186197,1.0819672131147542
tile_31.7_32.6_-52.0_-51.0.png,528,489,102.05502494267832,71.7580745201062,1.0797546012269938
tile_30.0_30.9_-54.0_-53.0.png,528,488,109.83681461127671,71.61886822304595,1.0819672131147542
tile_35.9_36.7_-52.0_-51.0.png,528,489,98.82618361529404,69.95964401285326,1.0797546012269938
tile_32.6_33.4_-51.0_-50.0.png,528,488,106.11050437779434,71.02454554229223,1.0819672131147542
tile_33.4_34.3_-53.0_-52.0.png,528,488,124.78869380278192,67.83063900731801,1.0819672131147542
tile_33.4_34.3_-60.0_-59.0.png,528,488,114.94346513288625,69.50350342753057,1.0819672131147542
tile_33.4_34.3_-57.0_-56.0.png,528,488,112.653385804769,70.47036554080098,1.0819672131147542
tile_31.7_32.6_-55.0_-54.0.png,528,489,123.53302581024974,67.44306635644962,1.0797546012269938
tile_36.7_37.5_-55.0_-54.0.png,528,488,103.20562437903627,70.72360871610944,1.0819672131147542
tile_32.6_33.4_-53.0_-52.0.png,528,488,104.97162583830104,71.75404863306362,1.0819672131147542
tile_36.7_37.5_-59.0_-58.0.png,528,488,98.78901980874316,70.22355574306202,1.0819672131147542
tile_33.4_34.3_-58.0_-57.0.png,528,488,132.97257668902137,65.0040901781533,1.0819672131147542
tile_30.9_31.7_-60.0_-59.0.png,528,488,99.50061708271237,71.33096987524077,1.0819672131147542
tile_30.0_30.9_-52.0_-51.0.png,528,488,114.2843392945852,71.533936629338,1.0819672131147542
tile_36.7_37.5_-56.0_-55.0.png,528,488,100.08959730501739,70.69471157020565,1.0819672131147542
tile_37.5_38.3_-56.0_-55.0.png,528,489,116.31295315114333,68.23371565074663,1.0797546012269938
tile_34.3_35.1_-55.0_-54.0.png,528,489,107.7207853070583,70.64428530804545,1.0797546012269938
tile_33.4_34.3_-52.0_-51.0.png,528,488,119.04802378291107,70.83343383132181,1.0819672131147542
tile_30.9_31.7_-52.0_-51.0.png,528,488,105.84520150273224,72.08954571018914,1.0819672131147542
tile_36.7_37.5_-52.0_-51.0.png,528,488,94.15866787754595,70.82945476566971,1.0819672131147542
tile_31.7_32.6_-54.0_-53.0.png,528,489,102.66512130507529,71.53004392160727,1.0797546012269938
tile_35.1_35.9_-58.0_-57.0.png,528,488,126.50322124937904,68.58293228974044,1.0819672131147542
tile_35.9_36.7_-56.0_-55.0.png,528,489,110.44196179587284,70.20976646782815,1.0797546012269938
tile_36.7_37.5_-58.0_-57.0.png,528,488,95.53392402508693,70.00243672657251,1.0819672131147542
tile_30.9_31.7_-55.0_-54.0.png,528,488,117.55147401266765,69.49641231454994,1.0819672131147542
tile_31.7_32.6_-51.0_-50.0.png,528,489,100.50135170725662,70.92604475636958,1.0797546012269938
tile_35.9_36.7_-58.0_-57.0.png,528,489,129.79033819793023,66.25735542743338,1.0797546012269938
tile_30.0_30.9_-55.0_-54.0.png,528,488,109.3839224726776,72.1686814248624,1.0819672131147542
tile_33.4_34.3_-56.0_-55.0.png,528,488,115.66600301167412,69.63162625831141,1.0819672131147542
tile_35.9_36.7_-55.0_-54.0.png,528,489,100.04780163599182,70.74739244853413,1.0797546012269938
tile_37.5_38.3_-60.0_-59.0.png,528,489,127.72493725599554,67.40419878935533,1.0797546012269938
tile_33.4_34.3_-59.0_-58.0.png,528,488,134.4050507637854,64.53762289149691,1.0819672131147542
tile_35.9_36.7_-57.0_-56.0.png,528,489,110.66973027824255,70.28066503629296,1.0797546012269938
tile_37.5_38.3_-55.0_-54.0.png,528,489,117.81844906116379,67.82635561732573,1.0797546012269938
tile_34.3_35.1_-59.0_-58.0.png,528,489,108.50551527545393,70.4781122381283,1.0797546012269938
tile_35.1_35.9_-60.0_-59.0.png,528,488,115.88116694610035,68.96214914701972,1.0819672131147542
tile_35.9_36.7_-53.0_-52.0.png,528,489,116.45862381483548,73.17085980191736,1.0797546012269938
tile_35.1_35.9_-55.0_-54.0.png,528,488,128.794010804769,64.5696226087119,1.0819672131147542
tile_35.1_35.9_-56.0_-55.0.png,528,488,130.20556616368603,63.86497954419942,1.0819672131147542
tile_32.6_33.4_-57.0_-56.0.png,528,488,125.94955057749627,66.63047419396436,1.0819672131147542
tile_32.6_33.4_-58.0_-57.0.png,528,488,109.3290991368604,70.29972823455475,1.0819672131147542
tile_30.0_30.9_-51.0_-50.0.png,528,488,103.83374472180824,71.51912420988731,1.0819672131147542
tile_30.0_30.9_-53.0_-52.0.png,528,488,127.06231371087928,69.1760121424751,1.0819672131147542
tile_30.9_31.7_-56.0_-55.0.png,528,488,107.23807361525087,71.59852690368437,1.0819672131147542
tile_30.9_31.7_-51.0_-50.0.png,528,488,106.42714542970691,71.07969970284736,1.0819672131147542
tile_37.5_38.3_-57.0_-56.0.png,528,489,102.62086354340956,70.10589188339024,1.0797546012269938
tile_37.5_38.3_-52.0_-51.0.png,528,489,99.20391026832745,70.31298524533402,1.0797546012269938
tile_34.3_35.1_-54.0_-53.0.png,528,489,96.62261030550908,70.99500432045299,1.0797546012269938
tile_31.7_32.6_-53.0_-52.0.png,528,489,114.45998714135217,70.67185268452974,1.0797546012269938
tile_35.1_35.9_-51.0_-50.0.png,528,488,107.55212214356682,70.7233582177881,1.0819672131147542
tile_32.6_33.4_-52.0_-51.0.png,528,488,114.25477753974168,70.77364800851244,1.0819672131147542
tile_30.0_30.9_-59.0_-58.0.png,528,488,114.12608280551416,72.0111136101456,1.0819672131147542
tile_31.7_32.6_-59.0_-58.0.png,528,489,123.0573681601289,68.33944264467212,1.0797546012269938
tile_37.5_38.3_-58.0_-57.0.png,528,489,106.74506181446365,69.52948694338107,1.0797546012269938
tile_37.5_38.3_-59.0_-58.0.png,528,489,114.4926101505856,68.79343349358412,1.0797546012269938
tile_34.3_35.1_-51.0_-50.0.png,528,489,146.08964646464648,65.82739586027046,1.0797546012269938
tile_32.6_33.4_-60.0_-59.0.png,528,488,127.46602552160954,66.60246238650599,1.0819672131147542
tile_30.9_31.7_-59.0_-58.0.png,528,488,98.71408112891207,71.23680926604486,1.0819672131147542
tile_35.1_35.9_-59.0_-58.0.png,528,488,127.1209288065077,68.4216071107871,1.0819672131147542
tile_30.9_31.7_-53.0_-52.0.png,528,488,121.73398301664183,68.48458696015777,1.0819672131147542
tile_35.9_36.7_-60.0_-59.0.png,528,489,128.73205986242797,68.4277814443696,1.0797546012269938
tile_34.3_35.1_-52.0_-51.0.png,528,489,121.36482152816508,70.64323144665784,1.0797546012269938
tile_35.1_35.9_-52.0_-51.0.png,528,488,135.09964527446598,70.33575519572288,1.0819672131147542
tile_33.4_34.3_-51.0_-50.0.png,528,488,128.7709109538003,69.20633049999103,1.0819672131147542
tile_36.7_37.5_-57.0_-56.0.png,528,488,100.12238807128664,70.68069040088143,1.0819672131147542
tile_31.7_32.6_-57.0_-56.0.png,528,489,108.57575757575758,70.88632506443301,1.0797546012269938
tile_30.9_31.7_-58.0_-57.0.png,528,488,117.08990002483856,69.80533990026548,1.0819672131147542
tile_35.9_36.7_-59.0_-58.0.png,528,489,131.06518404907976,67.5882451061407,1.0797546012269938
tile_36.7_37.5_-51.0_-50.0.png,528,488,93.9994527757079,70.53974497934458,1.0819672131147542
tile_32.6_33.4_-59.0_-58.0.png,528,488,111.1473430514158,70.03842957701592,1.0819672131147542
tile_36.7_37.5_-54.0_-53.0.png,528,488,94.45830616616989,70.67490790761177,1.0819672131147542
tile_30.0_30.9_-56.0_-55.0.png,528,488,110.25292629160457,72.87866185772612,1.0819672131147542
tile_35.9_36.7_-51.0_-50.0.png,528,489,98.62599151019397,70.27770501106158,1.0797546012269938
tile_35.1_35.9_-54.0_-53.0.png,528,488,120.16910394932935,68.45046328440263,1.0819672131147542
tile_34.3_35.1_-58.0_-57.0.png,528,489,113.46260147487142,72.39419722451686,1.0797546012269938
tile_37.5_38.3_-53.0_-52.0.png,528,489,109.35103721261697,69.44627899504067,1.0797546012269938
tile_33.4_34.3_-55.0_-54.0.png,528,488,116.30046494659712,70.04288440542702,1.0819672131147542
